index,time,chainId,txhash,gasUsed,gasPrice,ethPrice,batchSize
452,1704904898.505,1,0x0ca0a4cbf21fa82a35b89da8368527374ccf8d377898c0e70d4096e3945f3d81,347774,13384583823,1.000,1
453,1704904899.226,1,0x598942ccb782f9b44c8f18aa05b9622b19ff365f3fad4a2cd8ad3ceed9c64a42,323401,50543197059,1.000,1
454,1704904900.107,1,0x6cff5bc76c7dd4f64ea251fe49e28c3f59decc3f17a656fff475554946432130,347716,44227957614,1.000,1
455,1704904900.771,1,0x04bae1b49c0493a0ed2bdacc49cc0700983c3a58d0b74d4c770544f6f2be15c1,323847,18301359071,1.000,1
456,1704904901.478,1,0x09cff644d8f3ae93f2d64babb702dfa078173b4dd0c9d585c58fba9c56db2d6d,340844,18307566974,1.000,1
457,1704904902.18,1,0x79c9e7b8d2f6adbe937d4fb9c450dc6d8a57b294e8c60334eb499ecfbf79bddd,697399,8599113825,1.000,4
458,1704904902.909,1,0x53dbc67a6be5b282b0991458d161ed4417c11f8e959a239b9d70fd8aa10c77e1,1286499,27280082044,1.000,10
459,1704904903.603,1,0xb91876434e50555d223ad2729cfcff7885c6f5d1bb15e7b1cd0d61a0ae6cd530,347818,16283321142,1.000,1
460,1704904904.286,1,0x62f61dbf26ba69f4aa0b4984aba4792d5859c8273708d8094313729968113bc8,347850,17529875733,1.000,1
461,1704904904.959,1,0x8e5cce9aa416bf9ba65b3cb5bf9ee5502341715d3fdac6f6dc76c03b3ce23480,579127,7290606951,1.000,3
462,1704904905.762,1,0x6f4ea80639565615219a231e1d3ef8ffa8d6427f89734f276cf093b2be057027,323967,10908261786,1.000,1
463,1704904906.569,1,0x659e74c13c260abb0ab362df97389f38252f909a41dfc644db9a7bf16bf91238,774933,25105056256,1.000,5
464,1704904907.639,1,0x411dfd877b1529bf3bbf53c52c73c89aab36b5c9a95ff5de57caaace989432ce,579271,42341277726,1.000,3
465,1704904908.358,1,0x5d3ce821d3bbf878491c69e871acd8743cc24cd6525f57d3472a510060bff0f5,347716,42713690176,1.000,1
466,1704904909.063,1,0xc6da488c60f3239aedcdc79ae30ebc44c5ed0bd73b50eac06bae516a5becf7b7,347830,16372088903,1.000,1
467,1704904910.003,1,0x98d768542770c693f605f62320cc07683272c5c3da75b93ac5ff984133d46493,347818,18448280950,1.000,1
468,1704904910.92,1,0xf8f52ba2efc545ece54700a1a7bcd308ad6a748aed0bc207a269598ef5c25d87,347782,31900738682,1.000,1
469,1704904911.634,1,0x01950629551e92b0833cc4f0954e23f2e78d2ac6bf4cc2e2b6e1e724e84c93c7,347644,13327369978,1.000,1
470,1704904912.307,1,0xbe71288828e632f0a53b0e4ebf0c3f40a50cf48f39f0607d0ded6493d9522803,340856,22597382925,1.000,1
471,1704904913.21,1,0x1a31c86c1851b43e1045510a8889553d6db37e3d92593cef9b552120c627b61d,347778,17580521794,1.000,1
472,1704904914.258,1,0xfde2154e234bd934369b6fa3840c0497592a824ea97edfce49bcb9d56c6aceba,654784,31770938323,1.000,4
473,1704904914.945,1,0xc99abddbc48822bd556f86da856790cb6898a8b93930cbd12122cc4c7fc689f2,323737,25719924428,1.000,1
474,1704904915.884,1,0xd614f5c5dbc0654d53538a385b585e09ac4a76ab52745a4c331fe36b5f154536,340844,16503612672,1.000,1
475,1704904916.821,1,0xb0b6923a9da69446aa60adf7c63750cf66954e59d87fe77fbe70f3e312a03c9d,347584,7889724576,1.000,1
476,1704904917.552,1,0xac0e1af11e386ef6f0c95e14ddf1c12446ab1d4cb125808b283274125a64bd18,1218833,13240821457,1.000,9
477,1704904918.252,1,0xa304c9cab732c3948511569fa7d33e94fb714195e5298742f88abfbfaa1ac17b,332406,24138559094,1.000,1
478,1704904918.934,1,0x64f76297bb7698870cb8fe84397657912f9dba6ceb6ea009a0da51120d4792db,347846,29829424898,1.000,1
479,1704904919.656,1,0xc8993a5a76b4a0a4c92a272124ed6140c8aa968d668d9682c59189c9b1e186b7,340772,27400843049,1.000,1
480,1704904920.344,1,0xc5d25f423a061d06a359144fb2b6c740501dd21dea30687bd0e29522e38eea1b,347632,7407088260,1.000,1
481,1704904921.26,1,0xaa87d3a942a9a7826260b9a3b5782bd111011f17e58262c4560c9f03821af62c,465689,20524753896,1.000,2
482,1704904921.948,1,0xe30c4aacde83ab83ed7ff1c907f24e5be59ad62b25d7302365dfee9477363a07,323923,36619041082,1.000,1
483,1704904922.64,1,0x76846f4913097a10ca891a260e25bdb1e16dd174b0a3e6b57c89026260783bed,792165,8553562719,1.000,5
484,1704904923.321,1,0x8ac8242734b9979d6826b2f6ab5248abaf9ee0b68ecc62b74733d8f815bf66f2,573871,26808432509,1.000,3
485,1704904924.017,1,0x8e8310303c77046d566ad26b31a95e2266e5d4638e6222e053ea8e95c74febec,894293,17464719220,1.000,6
486,1704904924.715,1,0x81cab44e158b028555675c8a37238ed83beff7ade0a352ff8cd5b9e94d21c31f,295671,9364928754,1.000,1
487,1704904925.402,1,0x2530b32539a4fe55e8fddf8f3d1a3c94584dc859924323290a8af5e25c854a36,459858,19184757501,1.000,2
488,1704904926.101,1,0x8fa5d4c751df4ebd4cabf06f6c2f4fcb4db16553dd4c5a71c494c89b53f00cd2,441904,25871453963,1.000,2
489,1704904926.808,1,0x6df81ee0304fa5d5ab30d9cdeda569e5d218c6717a9a698a941cb3d26c5f5307,323689,9292532977,1.000,1
490,1704904927.515,1,0x9ec3ef8eeedca4431cf448be6801a4d5f39d2048d4a9582b3e71bae04e721e27,347762,39740264629,1.000,1
491,1704904928.209,1,0xcd380b3798459eb4eed7377a511a1e245d75a34cbf38c4a14fa24d95205d6557,323809,26920581829,1.000,1
492,1704904929.159,1,0x5636c4ec0bdaa767164f997b64f32587b485024c677b0e735110a7586de1f28b,347898,28190544477,1.000,1
493,1704904929.861,1,0x1ec13b31a1fafc6a3779c17d9112425738da65c50ce2fac626a01822fce3605a,347704,43285610995,1.000,1
494,1704904930.55,1,0xefe620a4570e6eee92df234c62231a432866e94841a69deb23e66f0a2b92b4fb,323923,20746782946,1.000,1
495,1704904931.241,1,0xa7670b19a1bbe05471e93df5d70a86175205da875bc20a135dde21abc21ddedc,441710,12798461720,1.000,2
496,1704904931.918,1,0x27e0a8a6b54e8e17123853cb695b5a0df5a1086a8c4cb979f90dfd09d2e88999,1036895,21995752506,1.000,7
497,1704904932.599,1,0xd6a3a04558c5da138d8452b63c16ff525bf95d40d4d8c791b65cf14641f124a9,574637,32931176278,1.000,3
498,1704904933.678,1,0x8ef835eee50b083372a1e034d9cd1222fbf576525daa0a1ce7865b0521f9647e,545560,35250797495,1.000,3
499,1704904934.364,1,0xbbea09c28aecf02bf820896ada4068145798b62364580ba3fe81aea2a1887fa6,323891,17511965165,1.000,1
500,1704904935.048,1,0x0265ac3e82896f727f2df91174c78dfd36aea720336d3f9bdac2ad5a1248380f,347806,11834071004,1.000,1
501,1704904935.756,1,0x94915518370c0ee3285b53f605ed22d654bb81272dda292649494b07c76e3d58,456293,29776809291,1.000,2
502,1704904936.647,1,0x861b1a6f453cee48e943287174645728b498102f71f1995eba8e1fc656b2900f,340844,16982886882,1.000,1
503,1704904937.336,1,0x0f95dc3fcbccb4b6fe9d2c7227def96317d844f539340e3dcad94ea828c2d456,347692,8110676674,1.000,1
504,1704904938.02,1,0x04c1b5acec1290254e5e3dbcded3afc8a2fb731750460273ff43c61a424b7574,461117,11232226018,1.000,2
505,1704904938.714,1,0xca329e3167ec5c6306fb12628470eecf5ae679a32a1bcb5d3b4b8f12f7dbf661,574099,13907042233,1.000,3
506,1704904939.428,1,0x4fe4f47424bc289e075ab548f25891be097c445702bba13fdd1987702e62ef74,461033,18253791365,1.000,2
507,1704904940.388,1,0x02b750bcf9329bfce5b4ab103565df234450bd6f6fb97d5ff987c7864909e7e0,347680,10459937417,1.000,1
508,1704904941.33,1,0x483597b43fcb592c8902ac42dae85203a96a14b2c751f8e5769cbac783b16ba2,347224,16208151745,1.000,1
509,1704904942.024,1,0xf46f423047f92926d95e387a20ce9ea8a62064b49a1e5b56d2b4ce5ecc62bca3,340832,15170199952,1.000,1
510,1704904942.924,1,0xd2464cbdd71dbbe62d569876066e3d66b0302c28420731dc93668e9c84b9419b,340712,31550425717,1.000,1
511,1704904944.046,1,0x74644ee8fdee0bc4c49e8d6420daf6f3f87771ecb915fc9efdc4a132ad59f3f9,1227818,13896919767,1.000,9
512,1704904944.77,1,0xa58eb6d646712cc3b9ad234626dbe331c9b844a35f2fae2b94fb3f61caaa8bf6,347680,51036016885,1.000,1
513,1704904945.487,1,0x46915fd5bf8b0d8abfc23af0034b50476451502a8ce22cececce29cbe948aeef,340844,20205973720,1.000,1
514,1704904946.216,1,0x5adc0bf1b141600bac8218c64291fc8e46dc55eb9f66e0225d76e7d46e8d811d,1242197,7411155914,1.000,9
515,1704904946.908,1,0x2f35771daa1524b2077e26ea846c347d7be2b4078f2a0d015c0e225f7135e81d,719824,27435497993,1.000,4
516,1704904947.605,1,0x47a5c615f4a493dd64570700d8f9d72712a5d7bef484d41b04704278f045918a,323547,15667103210,1.000,1
517,1704904948.297,1,0x5d21922b345a8fef0ec55e7f153d438e315e2c62ff80c55cb575b5f0b946d36c,347644,21926069474,1.000,1
518,1704904948.98,1,0x2953b719b475ca135739ca74f505fe5177bac86521b658cd33f320f1767ae6d3,881711,6414040425,1.000,6
519,1704904949.917,1,0xe5f08d5a680e2c2e9e2538d07f2e8d9c41f0f42dd279ed6bac78e1469ffff465,323983,21417507820,1.000,1
520,1704904950.855,1,0x95d53cacefc381e5ad1eb4081305c04d96dd1c00c23c2d2dd8aaf29ef4b613b0,787569,28656704869,1.000,5
521,1704904951.827,1,0x68d1201d8f8a52469dff78894674c3a27a76a2f67473a1360523ecd4b4ad6c9e,663928,15280572586,1.000,4
522,1704904952.542,1,0x166ce589b57a02a8c70a9e638fd0f5af8871948cf9a3fe2967a877523faac54c,347878,38396345135,1.000,1
523,1704904953.386,1,0x5d0db6e0fa519c4f20ec8af4ba8abe74cfe6fc0a35b496908f0d507ece68fb56,347728,18200664650,1.000,1
524,1704904954.084,1,0xfe4bb072a3e7b3b0f6065b51b8d72f3f2cc3307d6407c94c9885955d99c1f42e,767982,6169229738,1.000,5
525,1704904954.789,1,0x9eecfaebf70e7b22c1e370f234c4ce887827ff348a8874f358226489c3733934,919781,44072624472,1.000,6
526,1704904955.489,1,0x885937d5b862c39f28665ba9e071cecd32ef5f53499ffcb90b3c26b6954287a0,569851,6848524490,1.000,3
527,1704904956.172,1,0xda6392b7c560f2951556f1ca77d28451622b0d37c6951d3289f2a8c076b30fe1,550852,19133777056,1.000,3
528,1704904957.219,1,0xa6100d921b5799500c19feb1dc0c6e25a844219d1d34f334c311b04b6fa2aafe,1362350,28444230778,1.000,10
529,1704904957.902,1,0x7f705ef3edf2a6df19a5ad187126245b4b52028e799be258282db2975cc4b6c9,347656,31077468596,1.000,1
530,1704904958.587,1,0x3b32894f15a25092e0c76af1b31a76cc18cd3ccd8640db3549566f6928009d77,777006,5252808675,1.000,5
531,1704904959.289,1,0xd3f8f5faf7623f4b9f8a695f9fb2dcb7d8ed33c4efa941ea3da50a8d4d29951f,455094,24772437546,1.000,2
532,1704904959.974,1,0xa400bb38720abc15a3c482cf75618f09215207922bb0f226bd59e74cd2177f4b,340808,21812629933,1.000,1
533,1704904960.862,1,0x3b1c2913242191457db80783f249b891fbc04a3c9f21a011d25bb5f10661cf1e,461189,47921549858,1.000,2
534,1704904961.542,1,0x9c4ad6408c92e5dbc98f9067f280fe7e1c1855da6cc5fec58336d61617aacae7,551034,27538807886,1.000,3
535,1704904962.245,1,0x7b5c948695a102fee67a64771172ee145a9144619fb1c4605019505e6bfbe361,323903,9510438532,1.000,1
536,1704904962.921,1,0xa7d6eacadc38402d36e5a3bc8a1d54f4eaa8763e18008b5359e7e7f143a5058c,323915,19784379828,1.000,1
537,1704904963.63,1,0xcfd9c213b55371ab62a8ecf8876c9a1a9762024d0b07725099d9ba6a7f110016,323701,9292532977,1.000,1
538,1704904964.294,1,0x8d0b5842b60355fd31f314233e04229a83ed7e8fdda1e5cb899a552df116b4b9,340820,19118600551,1.000,1
539,1704904964.971,1,0x02edc85972ea69109ee76bf2cba633a49b442e9de132f50e56199b489fc77f22,340424,19184757501,1.000,1
540,1704904965.824,1,0x4ab89ef48a7325f78680e17a042b23173bf7905a8da0921eed894d865ec80613,1146861,13604646905,1.000,8
541,1704904966.755,1,0x3ab431c76a7f69cf0189449fc6265c816fb511149e6cb1ba6482cd2dec583d2c,432410,44453633472,1.000,2
542,1704904967.563,1,0x146ade294ef46599bf0c7d2ff046364aec2c53457e1cc757ccd4926648ab8dbd,347704,19628013053,1.000,1
543,1704904968.295,1,0x2f5b34c57a997bb93df5d482f683591b4b235930088cc2e21ccb58bd375bbd23,347632,13338693311,1.000,1
544,1704904969.288,1,0xa2c75f12b6d1140e8adf5cb84939139514a8c98593ec2363b31d4c612c2fef51,347608,6472845783,1.000,1
545,1704904970.19,1,0x4278ccc2179c8b9de6555faa8df0219dd8fc686744d547ee651e216091b4271c,555172,47810699412,1.000,3
546,1704904970.879,1,0xb1c2637c3720b41bbf8921d4b634daaad3ad2c582329bcaeee12e66329c93185,347874,29281379013,1.000,1
547,1704904971.737,1,0x88fbb412210a8351c1502e658aa048a939a5f4c45e4f286e9ba7148ce992ee05,347644,69400159372,1.000,1
548,1704904972.67,1,0x0d0ae0fe586cc205e87a73ae1228c97a8d9d31d5f33d37ed8a6e070e9cc6f319,347344,11900932787,1.000,1
549,1704904973.701,1,0x58c315b26d95ac89110f59dd45fe4eae95f9c8474012899328e5944f173ebabe,437234,9297511531,1.000,2
550,1704904974.564,1,0x28f5e3fd6c931c2431506527e0ddcd7cffaa09df78c5b894076c15a894d4b8ac,323761,20606388163,1.000,1
551,1704904975.369,1,0x0edbd35b73ca1e6984f62e22f36dad79625f0b6d7cc1dcc21ab72b6e52e1a441,1028676,9064043067,1.000,7
552,1704904976.067,1,0x76d76995d16f1e07665b92e4c76d596b8bbd32fd5dd152be54aa5cd07e781f82,347668,6137257454,1.000,1
553,1704904976.795,1,0x222a3f7c3815a85826b64b552dd3ea0d81fcaaf9a904487200d1e92bf9073bbc,461165,37160219433,1.000,2
554,1704904977.904,1,0xf23be0bde2c2e4bc9f2a85b284ed0aad21eb08a4e36370b8db4c3a476b8c9d3c,1109757,10944368347,1.000,8
555,1704904978.603,1,0xba330f99dc61c13fbdd874e031a3c043b2b8cfb655192dc028e47bab7f9261be,697434,26842513152,1.000,4
556,1704904979.495,1,0x01120a3e8bdb429a9c170d63d04670ee849b4c89e53575968f6168b98818020c,347680,17015554103,1.000,1
557,1704904980.196,1,0x34c3da83a897c2d4d36588f8e9b62a1cf5cca9183fd21e45c433d9ef85bb7c98,574609,10987752552,1.000,3
558,1704904980.889,1,0xb1dfe088460678bdb06526c3001113cb3e72947d4bd2c0a5707131bb2d59fed5,574243,13486385346,1.000,3
559,1704904981.768,1,0x4708fffa63bed5af39b253605d836e492be3e6e933843b80b29332f0a0c847f5,340844,28487427645,1.000,1
560,1704904982.461,1,0x5acf01ade70830afd7969b15dbe3cd0ec24a05d1647caa5b30e98c3f8fc87677,384484,21354337392,1.000,1
561,1704904983.284,1,0x567cec40b01405dc835543babb307bad0ba54ecdc4d41ef1b25bab1a192229d8,347716,47211973235,1.000,1
562,1704904984.185,1,0x3630fa4f4b5f8a3d9fed319e027a592ba05ae94f455ef0481864491bba2256bb,340808,23813220691,1.000,1
563,1704904984.901,1,0xa34b70925398ba495ab76a24d8630e98e91046ac4963679dc5d794f16b357f18,347320,62208656993,1.000,1
564,1704904985.627,1,0xb214241403a11943c616a80c13f5684f97d84633eda47f5ef8dd025a29fae6f7,574801,15102180772,1.000,3
565,1704904986.677,1,0x88602a9ad17a3c224bbeeb07252aec04370df3f873b1fffabac82b1cc13080d0,1032206,15166155862,1.000,7
566,1704904987.39,1,0x895368968e83e14547abf8ae0e22581786cc8643d6d000a7e9827ef38fe8f59b,347656,36872997380,1.000,1
567,1704904988.075,1,0x9becd4e6c41d3f727c6d02a2a04f59bc2e382f6a5573d9cf067523614a0e0db0,347680,7618969913,1.000,1
568,1704904989.729,1,0x11478e406a94a8571392b10fc965d7ae336848d50f19f4bbf80299f30ec3935a,1132965,5695013822,1.000,8
569,1704904990.415,1,0xa680ddcc6a75c9b9b892b7569940cc1139a7e559b61f836cc4f8d66abecf059a,702438,21124544878,1.000,4
570,1704904991.113,1,0x617818be12f966f7247d3b0054086395af03f84c1a9f2fb25be65f228cfc1386,461211,28343976430,1.000,2
571,1704904991.819,1,0x823718de499508bb9a38e465e28a5ba80eae1c9856fd6e7a8876deb10d03e254,696949,24363310561,1.000,4
572,1704904992.927,1,0x221a0d26f786148567c17ff3adb30e87545fb5937f6f26e01211a4ba2a68d23d,1118898,10381082452,1.000,8
573,1704904994.44,1,0x7350f5aafa7b0e845f0c3f1a9528feedacb370d96192097f08053bae8b3ee8a6,323939,40256028361,1.000,1
574,1704904995.178,1,0x687a03ac24cfdac8c5b793159f550857099f07b92599444dd621313980613481,347874,27103069663,1.000,1
575,1704904996.176,1,0x3168d9c1394aabde5523c13edc38f828c705b9d41509aa3e60112c76692edd37,1146957,12517944190,1.000,8
576,1704904997.11,1,0x37c12f618df81f6b8c02a5f9471d8f27d56e08df2abc4cfa1b1a1c606d17d3c2,432314,6028436782,1.000,2
577,1704904997.972,1,0x09a96c66b7c1458102eb80606ee15512ff23ae3f75bb732f8a469e02a4636aae,340832,55752690684,1.000,1
578,1704904998.658,1,0xf15a56611dc237fa2eba7396fe701e23f7d26cdae4a2f49596bad54e0e4942b7,917448,18728996191,1.000,6
579,1704904999.346,1,0x34d855fb2972b443b9645bb06a4ef79cd923b3bbfcca2eed9e853c77e8f70297,456425,25972333932,1.000,2
580,1704905000.263,1,0xebc0ca187ea345e7b5ee9b3633702cd3bbab814d6f6dcffc6eb46737595dd787,323785,20794433745,1.000,1
581,1704905000.951,1,0x148c6131fdc401d509d18d2a2e66de789f58417e52f837bfb6c423ad1f4285b8,441794,5481286358,1.000,2
582,1704905001.639,1,0x7fe96e35cec2df03affced8a0e08939a137815feb706e831b92e8c59c0e914f4,450463,6408091249,1.000,2
583,1704905002.539,1,0x03b2613d6588fadab83a6b3cd07de94e065aaefa72f4741d4a10cdf38fd8895c,340784,82958359490,1.000,1
584,1704905003.22,1,0x8568e36a7778460117f0523679c42049c68c313afe9a48bc2bdf24e37cded384,323737,26453035173,1.000,1
585,1704905004.057,1,0xdce005e435add230e429aaeb1d881e29af18232e187f0890a7c0f0c17bce61d6,437282,16770657032,1.000,2
586,1704905005.141,1,0x8c9f9d56cad92ab69d9651224d290064f744809abd30e51debe002d797e296a4,858412,19133777056,1.000,6
587,1704905006.018,1,0xe866f9a44a6390afa25b5ea331f2fe507c4af3ddf26a5f010c0d9151e343da3d,347692,33004618992,1.000,1
588,1704905007.021,1,0x3616fd018fbbb169aea8a73ec6b30f7f31eb2e71d27d8ebd46086d8ef09ad2c1,786948,13405089435,1.000,5
589,1704905007.717,1,0x97487d3693d8c9fb1df1acadd93fb126ae12c03d2bdb338476df335e36ac9cd5,579175,27154898770,1.000,3
590,1704905008.396,1,0x907e9913197c1e21aad62b27489fdd18a9cf9f6570ac97d98e8e7b5decbdb0e4,347656,51129274096,1.000,1
591,1704905009.44,1,0x800c53a09623248bfd8326b39deafa04c2a8d6e74154e4520817759ed26bb9b4,474358,12947750996,1.000,2
592,1704905010.146,1,0xc47c606139b16fdb3fb47730abb538954e537a48b35a09476724fdc955f8e9a3,488289,85069597791,1.000,2
593,1704905010.851,1,0xd68f981671d8710faeb9cbd9d2ca5d6a10bde43ae25630841263264c0d23eba3,914990,33823961969,1.000,6
594,1704905011.548,1,0xe0ab88dd006209bd4f4d0e19f26a587e9b841085129bd1b18a44fbfb8366f962,323947,19429768421,1.000,1
595,1704905012.619,1,0xd4d3c58da3e1b5eb70c79297fb704faf01498628313a87f022a147206fad3921,1295411,18089407475,1.000,10
596,1704905013.528,1,0x87883448a74d26ce01079886cf7061e07d235de86854e34a98e507d7e3c30d74,573871,33445545006,1.000,3
597,1704905014.585,1,0x4ac2ef2849d9bbb6b4d720de2a0e7974b2598cd2fe0656c4043df29f0d5742d3,1390798,24924887321,1.000,10
598,1704905015.265,1,0x0738e3d01b0857b8130c56d007fc3cd8d9cd274989d0c3b48db5ec896900d299,664214,12234433764,1.000,4
599,1704905015.969,1,0x28c291768d295cc1bc1f98d0fb39c139146331babe0c67bd14161b8d1c771ee8,437114,43099900154,1.000,2
600,1704905016.671,1,0x1806ce30ba4c1bfc89e4f607b3fe0d9026d53daee09bc29ee65c2d02058ed99b,465269,28130822190,1.000,2
601,1704905017.648,1,0xa36a07ed33874e8971f4908917578ba4e57f7690145e1906de6c78db71068e84,323879,18050479575,1.000,1
602,1704905018.33,1,0x82f031ef48571c858462b8a64883e9fbda61508c046ceb2c2c515283fca08ea4,340832,33628254947,1.000,1
603,1704905019.263,1,0xb76f9f1f0f8ab6a17fb60ef69a358ef7f4674457db9b3f69eaa4c20190d5fc73,340844,21579931475,1.000,1
604,1704905019.948,1,0x20fbb1d71a3ea42957db3692de5200e5f900cbf5395d9e36737994ec0ee15cae,347272,41278472430,1.000,1
605,1704905020.638,1,0x57469cf9df172e67dc4dbc5070992526328601ab43757d865a631ccc7f5188be,986217,44455877747,1.000,7
606,1704905021.324,1,0x918adb8a00e6a1e86bc76a57253ac1d5f5921b4fad409274eb4788388b29d4c9,323341,10840328359,1.000,1
607,1704905022.002,1,0xe3843e834cda40ccc5a557d145b00e29838b24162d9b57adc7189c59e4ff47e0,464226,39926178177,1.000,2
608,1704905022.681,1,0x8b856ce7672da2013118664f9b2ee79b0883f832b7fc7ca9058c8ba9e8b83dbe,323991,11096931896,1.000,1
609,1704905023.364,1,0x96c6c6dbc69bd083b9b17e9c94f582c95ccf217820fc9cfe340a7f641f162417,323701,30196441046,1.000,1
610,1704905024.068,1,0x10c76af0782d8262ca22b10c77dedc542e1622df8b2b22b7563f14da8b54b2e7,926868,43794594698,1.000,6
611,1704905024.763,1,0x9bec9493c5448bea964de6bcc7529d1ac21179ffa84757ebf450cd5f70e96710,347620,7322147829,1.000,1
612,1704905025.738,1,0xbe5805687ece81d1fcedc4352f94397485a79440a4e2d50e3dbac24c6140a764,347716,60796503563,1.000,1
613,1704905026.781,1,0x2f2123fbabb0b097bb49064c5913ea1770a9fda3c5f7ae90165ded2abcfd9faf,664961,10844633841,1.000,4
614,1704905027.509,1,0x08d0aeddc4c464240702ff32f00a09d81d658b6602cf7e5b3d7d65121648cd9a,340772,31066473319,1.000,1
615,1704905028.53,1,0x29aa084c956695aca59706c98cbed88d69eb36e216ca040a9f7cd3a6613ea49d,459870,20894877016,1.000,2
616,1704905029.556,1,0x7bd432b22c54f7b6202e6cb38b4f67568a4d443483838a2be557b5659bd09042,723099,42932614916,1.000,4
617,1704905030.269,1,0x42a8566a2aeb48665f8ff76ae6ffe2e0fc3cdf34837f60318439e210110cba32,1290297,9993035542,1.000,10
618,1704905030.963,1,0x82c865f5c1e749797d91c61e9acfa036e1c6eb66edda6a1ff2689af3f8954210,781830,7283352261,1.000,5
619,1704905031.629,1,0xc2371f3d4f507df10f17ab95044fa1546f5fbaaebb1271b7bb4ed6f8763f1ed4,347632,22674609506,1.000,1
620,1704905032.527,1,0x94c3de216c34873e3ac9dd3d744fc741f08d3b9dadbf5a6baaeb4278392d3685,323389,14060370932,1.000,1
621,1704905033.413,1,0x5fc282511269b15321b8dc3045a92c71d80b59ae7d7db314344f9704e38111a3,340820,13233377626,1.000,1
622,1704905034.112,1,0x60bb8b37654f807dee5bb4dc63536d9e03e6db2696b5e1f54ab94b096a7434c6,459846,24858742323,1.000,2
623,1704905034.782,1,0x33d2b12f7e903b5461f041bf4765bb50881bfca8a8d35152d46be0607cd136c4,340832,27057008678,1.000,1
624,1704905035.463,1,0x693be078dda1ee8d1d3d1c35e579bca1aa00e9c8549ffd940676fbd3b71416cb,340832,15148473230,1.000,1
625,1704905036.144,1,0x90f363f9c40ac9361f3b2ab4afeea14b40057961c48068c72039727629a1862a,437162,6513698014,1.000,2
626,1704905037.097,1,0x327a352b0db0740aab83403168616060ce7a10281d6514aa7895b54dea78bb87,455010,27060221794,1.000,2
627,1704905038.138,1,0xef45b1cf67d3bee9ac8c8eed0020e5efaa3b0015c47c8dc51649e429ee8cf973,1036943,21877679455,1.000,7
628,1704905038.859,1,0x216330793e59b5394c65a6a1a5f00bb19277976a1dd2a01639cfc65d4c21860d,347332,11957204641,1.000,1
629,1704905039.732,1,0xdc74a354ffb1c3aa58ab38d71f4b1baf1d045b7183458edff59850c7eb8292b1,432518,43011707167,1.000,2
630,1704905040.409,1,0x721c735190bb20ef599f57b101758b6ec2db95c3a737625c06ecb22f0ef995c6,356013,7525738280,1.000,1
631,1704905041.103,1,0x3156747d79c3b2c55b08f1fb448dcfeb98f62d3512914b0697bc824556f620d3,323737,7669436693,1.000,1
632,1704905042.005,1,0x60de66dd4177fca18647539c88e8b8c460f85752ca8b7603b2fd50bfe43a766d,347584,15848370482,1.000,1
633,1704905042.783,1,0xbcf7b0d131ec3677c46bb9b66022dc15cda9fdfbe51b8dbeae94199efb53c094,940836,15744034963,1.000,6
634,1704905043.834,1,0x4f48a2d67a3a57dba56e8e1e4ed37b4948605d76f3dea4d8f8fc62637c43770b,1352966,47281076598,1.000,10
635,1704905044.732,1,0x5484faa55a2aa3b9060d8bb732c9ff640c31a7c5480bf6303ad2da0031acc65f,323749,7258715577,1.000,1
636,1704905045.597,1,0x486b7f978614a089c0f7762ac7f85b80e52d706d04dc6e3ad6c146be7a2fed99,323911,17041418954,1.000,1
637,1704905046.591,1,0x2ec739ee6a433e3f72b8777f3a29d3df8da0fa42d750ca7b8b1e7f02c87950a0,910508,18014830936,1.000,6
638,1704905047.311,1,0x7cc600404c381f5b57419ba64eb115cc522f31b9e9396a1c3303a00e920b3790,323809,28660753283,1.000,1
639,1704905048.018,1,0x9f530ea805055ca3ad65119af14cd9a491629834fc3619d61eb5cd96b73cffe5,347680,44510962014,1.000,1
640,1704905048.978,1,0x1aa52fc5c478b9d79636c5da61b28d528a32bd54555d67345d843bff7026cee3,340784,15281365799,1.000,1
641,1704905049.684,1,0x8b84a6334187f285a28299e292f9ccbd4ba950081d7d7f31bdadb1fbe03a32c8,441362,7670039210,1.000,2
642,1704905050.358,1,0x18348865fdbd8749afb5f4ee9c9cfa9299f9377b1759c94cd6275503ae8f7137,323631,18050479575,1.000,1
643,1704905051.032,1,0xc53b1761954bea98947a399dc2fc8f1aa07eeb85a6bab52a0f6e54e3a1ceb486,347818,29909578172,1.000,1
644,1704905051.698,1,0x9f37d3634122c8890e24827b843e8ef14bfc2c56ee7ac3ac3f7ceb4175f59042,331967,14039499664,1.000,1
645,1704905052.366,1,0x4e16658cd3338352c1877a89a4dee654139674872c6aa9c2d42423986da0a885,340808,25091808396,1.000,1
646,1704905053.263,1,0xe79a6d2fcdefc6407da3008babbe01c3490e5772dd474cc1ab76a22d7477b611,578683,10844633841,1.000,3
647,1704905054.223,1,0x0f3c84b22b9139cb7527f468b24dd12388f6f5e69575f5682469a3827f31ceb0,441314,42196974603,1.000,2
648,1704905054.887,1,0x1bac70b55a10ea8b41e89310c3925ee515b53c0bd719d37756e0db50bdccfb45,347680,7162695804,1.000,1
649,1704905055.586,1,0x06696d5e4ef8c4192a17806fae791ed92c94124af8fbe0e47f2681431c89ffac,347898,11305302661,1.000,1
650,1704905056.328,1,0xc28420d4ff1a94c4ff386bada111932e7770f969fbf982fab8aecc6a29d74d21,340784,16186680721,1.000,1
