index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
28,2023-02-02 01:18:12.389505,137,0x2e9e440545c5cfd0ec55025fab195a71d0959ff2834c97acc24e2b5d07cf5584,0x8d8ae453f0a6f0e671e19e4196166158225a2841addd97c100f33e93e6b3899e,159680,$0.16,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,348916,335494197341,1.197,117059293359432356,0.14011997415124053,0,0,0,0
29,2023-02-03 15:04:16.210529,137,0xa6ab52c4dbaf6c705666f7767b848177758067035d15817db731f91beb0f505a,0xe799da05c9a3f5962b2d3c8e489e3c2a25d7baf01cff8f4ddbd1568a03fbfe2b,158954,$0.16,connext:TokenSwap->connext:Executed,405337,291958463147,1.246,118341567576615539,0.147335251632886346,42161,1666.9954102238612,243813226929528,0.4064354302253885
30,2023-02-03 15:12:05.195388,137,0x6a54ec467c372681a30c50d8d95dd80e1bf035f707b1396d36910e7cfbf85b54,0x0944941b18a7d33945b2486563edd3fe41946a30292e2229bb17979a438823da,157529,$0.16,connext:TokenSwap->connext:Executed,405333,290305309983,1.246,117670322211339339,0.146499551153117477,100,1.0019086620423694,196731218515953715,0.19692794973446967
31,2023-02-04 13:15:59.331389,137,0x28b763ea940dc99c61db059c2859610a5221ab398d607d44948aaa8cb669c917,0xcac8ba2494d095bc7dcc70df5eed7cdc9d92e207e4c98bf6a40b275384a293f7,156987,$0.16,connext:TokenSwap->connext:Executed,405301,285336300502,1.253,115647087929761102,0.144790154088060899,56,330.06229559884895,337838243782081,0.11150756641920123
32,2023-02-06 16:17:33.703987,137,0x27181f7f029571d7e88913e1b9ccccaa46368822820cb588acb740c00706006f,0xc3d266d8d8de9af22f7c284ed8bf23a80f6633a3eea510cf06f15e9eb7bb8c56,155797,$0.16,connext:TokenSwap->connext:Executed,404100,286922605844,1.190,115945425021560400,0.137859110350635315,56,330.10312142939455,690793938580813,0.22803315150734213
33,2023-02-01 19:22:08.219008,137,0x640ee5074388f79306de3971db7b0ec95d2fe665bfee7175d70014d98a784dbd,0x7d65e2cda0611d73820cfcf33238ac8c3f0080fe0f21e5e964aedb20269541e4,153272,$0.15,connext:ExternalCalldataExecuted->connext:Executed,223294,566606668385,1.197,126519869410360190,0.151444283684201147,1,1642.8295124778838,116144003177642,0.19080473659632244
34,2023-02-03 15:07:32.863708,137,0x534da0dfaaad515e779aef091d5b13a44d780f47901aaf405ac4a25a4bd7386b,0x6d9ff4a4eee78df9ec83525f56bfb1da094c7e0aa343b774af85af0522201542,151906,$0.15,connext:TokenSwap->connext:Executed,405289,279030054477,1.246,113087811748928853,0.140794325627416421,56,330.7535624599421,826722814966785,0.27344105121870904
35,2023-02-07 09:15:32.597966,137,0xbca4127d459d0e1769b5dc72f0dc3d3ea76537e7c9edc63e50c836f3a06b8f47,0x45800cc0514703939bcfdfd6a351fa938eaa3703032a923af5009ebccda91c97,149739,$0.15,connext:TokenSwap->connext:Executed,386228,288829273969,1.260,111553952826498932,0.140557980561388654,100,1.0018426241661338,164091369633154182,0.16425546100278735
36,2023-02-02 10:53:46.251900,137,0x7e4cf3e8c2f80bc1b1d9b54a3d04a1c28b30221e7d0ddc0933f0f0cf640e6045,0xc5fca5db2ca6137e72b5a9b26809994ac146e9eacbf2e9f34a43be49de595baf,145126,$0.15,connext:Executed,320938,335788458137,1.186,107767276177572506,0.127704222270423419,1,1644.2982462045045,91012165872682,0.14965112232011926
37,2023-02-01 19:22:23.465706,137,0x8f9bb01ca06273e0de5a1e42dab496f24a21ffee6345fac3daf442df511bff88,0x7e66e2f415f8a39f68edc01360ba3a44ccfb0667f38d1ec4abc9e2a69368208a,144309,$0.14,connext:ExternalCalldataExecuted->connext:Executed,223342,533352172723,1.197,119119940960300266,0.142586569329479418,1,1642.8295124778838,128308699457450,0.21078925242098312
