index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
18,2023-02-01 21:12:04.617695,42161,0xca4060c5f5386d22714b4660b7fecd5728f8413899aa194070bb4cc985be0a77,0x30519486f12ffee6367eb2db9ca2a362765ab2fcf35aa056397c13cf8eb2be1d,1690450,$1.69,connext:TokenSwap->connext:Executed,9437684,100000000,1642.830,943768400000000,1.5504500968036,10,1642.8295124778838,48815409947179,0.08019537110811413
19,2023-02-06 17:09:28.158256,42161,0x7b1e5a8a48ef4d2e60d782275e2999cca1987585c7aba690c79f95a3da0cdb83,0x09353b11df343f4bbbae39610366ab5d0ca6171a6b622bc27b330c0e2ce976db,1689824,$1.69,spokeConnector:Process,9331235,100000000,1612.837,933123500000000,1.5049761063695,0,0,0,0
20,2023-02-01 21:12:04.614864,42161,0x3323d2d38120e3e61e0196e92e079da376a433d5e0211a59dfd8f62c2ba52fbb,0x1f8cf1b24104a057c534196b5ac36f884fd9fa5f94a641de93bf90ee488fea81,1689747,$1.69,connext:TokenSwap->connext:Executed,9387239,100000000,1642.830,938723900000000,1.5421628459131,10,1642.8295124778838,48822070662723,0.08020631352477056
21,2023-02-06 17:09:28.154701,42161,0x52b9483279e633ccde4a52712c98df75338d121be802e33abce057a925fc662b,0x49a4a05801dcd61146445a79471db85fa44019d51cf7c4a238c1b937cce166f2,1681212,$1.68,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,9283684,100000000,1612.837,928368400000000,1.4973069051508,0,0,0,0
22,2023-02-01 21:12:04.615626,42161,0x829bf68af661a5e1ca4869ed5c79bedeecdb065dd791a4197f8c053dcceeaa1d,0xd8a7c6152f40abd25fd5138c3126a32e67bbbb32c923568d44be497ed0dc987d,1676929,$1.68,connext:TokenSwap->connext:Executed,9345420,100000000,1642.830,934542000000000,1.535292699318,10,1642.8295124778838,48826710107120,0.08021393533856984
23,2023-02-02 19:39:10.597310,42161,0xce4bfc4c76b613f7d89589f0274d09901515e798fd5f0504a84c6ffcd784418e,0x5b7f1e97b07c3959ab4d50182be262d7a4b9aaa3ff9d00256600d7fa5e153716,1675485,$1.68,spokeConnector:Process,9100845,100000000,1644.298,910084500000000,1.496450123181,0,0,0,0
24,2023-02-02 19:39:10.619939,42161,0x0fbb52da920c51b458b08afcf0d653e498a61a0974f61f10b82aabf99f15450f,0xc0d4660957e155145d18630242bf8cafb5c797ddb542b6137509dcc900277320,1672233,$1.67,spokeConnector:MessageProven->spokeConnector:Process,9097999,100000000,1644.298,909799900000000,1.4959821559702,0,0,0,0
25,2023-02-06 16:39:07.560763,42161,0x1c6ee00f91df49e37aef18d4551774fbde733d7eef8ce160591befe9efabcd9a,0x216d928fc3403954e5b0a51684183e5f179bd209e074fca3b019088490bc5d1c,1671221,$1.67,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,9220390,100000000,1612.837,922039000000000,1.487098614643,0,0,0,0
26,2023-02-02 19:39:10.608205,42161,0x0eaa67e889dd0beebe3c2be68021623528f6e60ab7937c964dcd3b1c5dd92034,0xcc25348ccedc4e0643149c94abd208d9bad29f1ec8d4c96c6f2f28590f833ffc,1670512,$1.67,spokeConnector:Process,9073834,100000000,1644.298,907383400000000,1.4920087098532,0,0,0,0
27,2023-02-02 19:39:10.593983,42161,0x5f50cb04ab54c493375a530421ea4c13d1c4e56e7f0548293990470b34e4d775,0xaa7d5fa443f49bf78b9876350c23980429085aea374a26165ef88213c477264b,1663569,$1.66,spokeConnector:MessageProven->spokeConnector:Process,9036115,100000000,1644.298,903611500000000,1.485806582227,0,0,0,0
28,2023-02-06 16:39:07.587444,42161,0xaa45039484c673a6c14aa43dcac01f6bd53d888d49121c526e76d3dd90014bd9,0xe1485837d7624b1ce70763a4f03607aa0e6dfe932e7435e67a4ca623d519adf2,1656380,$1.66,spokeConnector:Process,9138508,100000000,1612.837,913850800000000,1.4738923827196,0,0,0,0
29,2023-02-02 16:39:00.587616,42161,0x03332dbcb5efa866436924c956c745dd733b3d97c19b96c0c3053f538322595a,0xa5939cb1aca46d54f2f9f8e3c95c1eac33d3732e5c11d087cf1b62b857b0aa44,1633577,$1.63,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8841513,100000000,1644.298,884151300000000,1.4538082142874,0,0,0,0
30,2023-02-02 19:39:11.606554,42161,0x490807ba06b780b73ced99610d100e97616ea65b397471ac4358e4ce33d938cf,0x75c6bf1d89d79775db7d5d6cca2c702e35f852c3ddb3c73d6be6a40febe7e4e8,1625763,$1.63,spokeConnector:Process,8845179,100000000,1644.298,884517900000000,1.4544110139342,0,0,0,0
31,2023-02-01 21:36:02.565613,42161,0x1b00b22b6f5878ea55cb198676261e4d5860257809846027368a2fb9a6578a54,0x6d2518ac9f158070d3efdf1299b578fc54407fb12f45eedf5e58ef9c08f586a2,1604660,$1.60,connext:TokenSwap->connext:ExternalCalldataExecuted->connext:Executed,8886854,100000000,1642.830,888685400000000,1.4599581469966,10,1642.8295124778838,48821426072710,0.0802052545736041
32,2023-02-06 20:09:21.685923,42161,0x1ae0332160cd06f1c7497c9e2492791b18ec3345db6ba767ab583cb483ce5c09,0x4c21efb0af1fc69429310291da8b3a410f889f0dcd5b4c26977de9a76ffe19c3,1603961,$1.60,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8866389,100000000,1612.837,886638900000000,1.4300040235593,0,0,0,0
